Pz,Fp2,F7,Fp1,F4,F1,F3,F2,T3,Cz,T6,T5,T4,O2,C3,O1,C4,P3,P4,F8,Fz
4.9751,-1.0356,12.68,2.9557,2.0305,2.9557,11.389,-1.0356,19.028,0.86235,5.0327,12.813,0.84553,8.9327,7.9602,9.7262,1.943,9.0,2.9043,0.0,3.9409
3.9801,-1.0356,8.7582,1.9704,5.0761,1.9704,10.347,-1.0356,10.988,2.8524,7.9739,5.9837,3.7724,9.9179,3.9801,5.8615,5.9631,3.0,4.8845,3.0457,4.9261
3.9801,2.8479,7.7778,4.9261,8.1218,4.9261,11.389,2.8479,0.93802,4.8425,12.876,4.0325,4.748,11.888,1.99,5.8615,8.9782,0.0,8.8449,8.1218,6.8966
3.9801,5.7605,8.7582,6.8966,9.1371,6.8966,11.389,5.7605,1.943,3.8474,10.915,4.0325,1.8211,10.903,-0.99502,5.8615,6.9682,-2.0,8.8449,7.1066,8.867
0.99502,5.7605,5.817,7.8818,8.1218,7.8818,11.389,5.7605,7.9732,2.8524,3.0719,-3.7724,-2.0813,4.9918,-3.9801,1.9968,3.9531,-5.0,2.9043,4.0609,8.867
1.99,3.8188,3.8562,6.8966,9.1371,6.8966,12.431,3.8188,5.9631,4.8425,0.13072,-2.7967,-1.1057,2.0361,-0.99502,1.0306,4.9581,-4.0,0.92409,4.0609,11.823
2.9851,1.877,6.7974,5.9113,9.1371,5.9113,13.472,1.877,0.93802,7.8275,0.13072,-2.7967,-0.13008,1.0509,2.9851,-1.868,4.9581,-1.0,0.92409,5.0761,12.808
4.9751,4.7896,7.7778,6.8966,10.152,6.8966,13.472,4.7896,5.9631,8.8226,3.0719,2.0813,4.748,3.0213,6.9652,-3.8003,5.9631,2.0,2.9043,7.1066,13.793
8.9552,7.7023,9.7386,7.8818,12.183,7.8818,14.514,7.7023,11.993,10.813,5.0327,8.9106,6.6992,6.9622,9.9502,1.0306,9.9832,8.0,5.8746,7.1066,14.778
12.935,8.6731,9.7386,7.8818,12.183,7.8818,13.472,8.6731,16.013,10.813,6.0131,13.789,5.7236,9.9179,10.945,6.8277,10.988,12.0,9.835,7.1066,13.793
13.93,6.7314,9.7386,6.8966,10.152,6.8966,12.431,6.7314,14.003,11.808,3.0719,10.862,0.84553,9.9179,10.945,7.7939,8.9782,12.0,10.825,4.0609,11.823
10.945,3.8188,8.7582,4.9261,7.1066,4.9261,12.431,3.8188,9.9832,10.813,1.1111,2.0813,-2.0813,5.977,6.9652,2.963,6.9682,7.0,8.8449,1.0152,9.8522
3.9801,3.8188,7.7778,6.8966,7.1066,6.8966,11.389,3.8188,-1.072,6.8325,3.0719,-0.84553,-0.13008,0.06568,1.99,-3.8003,3.9531,0.0,4.8845,5.0761,7.8818
-1.99,3.8188,8.7582,6.8966,8.1218,6.8966,10.347,3.8188,-3.0821,3.8474,1.1111,-2.7967,1.8211,-5.8456,0.0,-7.6651,2.9481,-5.0,-1.0561,9.1371,6.8966
-3.9801,4.7896,8.7582,6.8966,7.1066,6.8966,9.3056,4.7896,4.9581,2.8524,-4.7712,-0.84553,-0.13008,-7.8161,0.99502,-9.5974,1.943,-5.0,-6.0066,9.1371,5.9113
-4.9751,4.7896,6.7974,5.9113,6.0914,5.9113,9.3056,4.7896,4.9581,1.8574,-4.7712,0.13008,-0.13008,-6.8309,1.99,-9.5974,-0.067,-5.0,-6.9967,8.1218,6.8966
-4.9751,3.8188,3.8562,1.9704,4.0609,1.9704,5.1389,3.8188,1.943,-1.1277,-6.732,-0.84553,-1.1057,-5.8456,-0.99502,-7.6651,-2.0771,-4.0,-6.9967,6.0914,2.9557
-0.99502,5.7605,5.817,1.9704,6.0914,1.9704,5.1389,5.7605,14.003,-2.1227,-2.8105,5.9837,0.84553,1.0509,2.9851,0.06441,-0.067,1.0,-3.0363,7.1066,3.9409
6.9652,6.7314,8.7582,3.9409,10.152,3.9409,10.347,6.7314,19.028,4.8425,6.9935,10.862,8.6504,10.903,9.9502,9.7262,5.9631,7.0,6.8647,10.152,8.867
3.9801,-0.06472,5.817,-0.98522,4.0609,-0.98522,6.1806,-0.06472,4.9581,0.86235,2.0915,5.9837,1.8211,6.9622,6.9652,5.8615,0.93802,5.0,3.8944,7.1066,1.9704
1.99,-5.89,0.91503,-5.9113,-2.0305,-5.9113,2.0139,-5.89,-1.072,-3.1177,-0.84967,4.0325,-5.0081,0.06568,2.9851,0.06441,-3.0821,3.0,-0.06601,2.0305,-3.9409
9.9502,-2.0065,5.817,-0.98522,3.0457,-0.98522,9.3056,-2.0065,5.9631,3.8474,10.915,10.862,4.748,7.9475,8.9552,7.7939,5.9631,11.0,8.8449,4.0609,2.9557
14.925,0.90615,10.719,1.9704,8.1218,1.9704,12.431,0.90615,8.9782,5.8375,17.778,9.8862,8.6504,14.844,7.9602,13.591,11.993,13.0,16.766001,8.1218,6.8966
12.935,1.877,6.7974,2.9557,8.1218,2.9557,10.347,1.877,6.9682,2.8524,15.817,3.0569,7.6748,10.903,2.9851,7.7939,9.9832,8.0,14.785,9.1371,6.8966
8.9552,2.8479,4.8366,3.9409,10.152,3.9409,9.3056,2.8479,8.9782,0.86235,7.9739,1.1057,1.8211,5.977,0.99502,0.06441,7.9732,3.0,11.815,9.1371,6.8966
8.9552,3.8188,8.7582,6.8966,11.168,6.8966,11.389,3.8188,21.039,1.8574,6.0131,4.0325,1.8211,5.977,4.9751,-0.90177,8.9782,4.0,10.825,8.1218,7.8818
6.9652,0.90615,6.7974,3.9409,7.1066,3.9409,8.2639,0.90615,7.9732,1.8574,7.9739,3.0569,3.7724,6.9622,5.9701,-0.90177,7.9732,3.0,9.835,4.0609,5.9113
7.9602,-1.0356,3.8562,0.98522,6.0914,0.98522,6.1806,-1.0356,-4.0871,2.8524,14.837,0.13008,11.577,11.888,4.9751,1.9968,8.9782,3.0,11.815,3.0457,4.9261
8.9552,1.877,5.817,3.9409,9.1371,3.9409,8.2639,1.877,-2.0771,3.8474,18.757999,3.0569,16.455,15.829,7.9602,7.7939,9.9832,6.0,12.805,7.1066,8.867
3.9801,2.8479,4.8366,3.9409,9.1371,3.9409,6.1806,2.8479,6.9682,1.8574,13.856,2.0813,10.602,10.903,6.9652,2.963,5.9631,3.0,8.8449,9.1371,8.867
1.99,4.7896,5.817,3.9409,8.1218,3.9409,5.1389,4.7896,10.988,-0.13267,13.856,-0.84553,8.6504,7.9475,3.9801,0.06441,4.9581,0.0,6.8647,10.152,6.8966
1.99,4.7896,4.8366,3.9409,5.0761,3.9409,5.1389,4.7896,14.003,-3.1177,9.9346,-3.7724,5.7236,8.9327,0.0,2.963,3.9531,-3.0,6.8647,7.1066,2.9557
2.9851,4.7896,5.817,5.9113,3.0457,5.9113,6.1806,4.7896,4.9581,-2.1227,10.915,-2.7967,7.6748,16.813999,-0.99502,12.625,4.9581,-2.0,8.8449,6.0914,2.9557
-0.99502,0.90615,4.8366,4.9261,-1.0152,4.9261,3.0556,0.90615,-2.0771,-6.1028,10.915,-2.7967,8.6504,16.813999,-4.9751,16.49,-1.072,-3.0,4.8845,1.0152,-0.98522
-4.9751,-2.9773,3.8562,2.9557,-6.0914,2.9557,2.0139,-2.9773,-1.072,-10.083,9.9346,2.0813,4.748,12.874,-5.9701,16.49,-6.0972,-1.0,0.92409,-3.0457,-3.9409
-4.9751,-2.0065,3.8562,1.9704,-6.0914,1.9704,3.0556,-2.0065,-6.0972,-8.0929,6.9935,4.0325,5.7236,10.903,-2.9851,13.591,-4.0871,1.0,0.92409,-1.0152,-2.9557
-0.99502,-0.06472,3.8562,2.9557,-2.0305,2.9557,3.0556,-0.06472,-4.0871,-4.1128,6.9935,1.1057,3.7724,12.874,-1.99,13.591,-1.072,1.0,3.8944,1.0152,0.0
0.99502,3.8188,2.8758,4.9261,1.0152,4.9261,4.0972,3.8188,-0.067,-3.1177,8.9542,-0.84553,5.7236,15.829,-0.99502,17.455999,-2.0771,1.0,4.8845,5.0761,2.9557
2.9851,4.7896,5.817,4.9261,1.0152,4.9261,6.1806,4.7896,0.93802,-2.1227,9.9346,2.0813,7.6748,16.813999,1.99,17.455999,-4.0871,1.0,5.8746,6.0914,4.9261
5.9701,2.8479,3.8562,2.9557,-2.0305,2.9557,6.1806,2.8479,3.9531,-2.1227,9.9346,4.0325,9.626,16.813999,3.9801,15.523,-2.0771,4.0,7.8548,5.0761,0.98522
8.9552,0.90615,1.8954,1.9704,-2.0305,1.9704,3.0556,0.90615,-2.0771,-2.1227,11.895,3.0569,10.602,15.829,3.9801,10.692,1.943,4.0,11.815,4.0609,-1.9704
5.9701,-1.0356,-0.06536,0.0,-4.0609,0.0,-0.06944,-1.0356,-5.0921,-6.1028,10.915,-0.84553,6.6992,7.9475,-1.99,4.8953,-0.067,2.0,9.835,2.0305,-5.9113
5.9701,-1.0356,1.8954,0.98522,-3.0457,0.98522,0.97222,-1.0356,2.9481,-6.1028,8.9542,5.0081,4.748,2.0361,-0.99502,2.963,0.93802,5.0,6.8647,0.0,-4.9261
9.9502,0.90615,5.817,2.9557,4.0609,2.9557,7.2222,0.90615,10.988,-0.13267,10.915,15.74,8.6504,5.977,7.9602,8.7601,7.9732,15.0,9.835,6.0914,0.0
11.94,1.877,6.7974,0.98522,6.0914,0.98522,9.3056,1.877,19.028,3.8474,8.9542,20.618,7.6748,6.9622,11.94,11.659,8.9782,19.0,8.8449,8.1218,2.9557
6.9652,-1.0356,4.8366,-3.9409,4.0609,-3.9409,7.2222,-1.0356,16.013,2.8524,1.1111,16.715,2.7967,-0.91954,9.9502,4.8953,4.9581,14.0,2.9043,4.0609,1.9704
6.9652,2.8479,5.817,0.98522,8.1218,0.98522,11.389,2.8479,5.9631,3.8474,3.0719,16.715,1.8211,2.0361,11.94,4.8953,5.9631,14.0,5.8746,4.0609,6.8966
9.9502,8.6731,5.817,5.9113,15.228,5.9113,16.597,8.6731,3.9531,5.8375,6.9935,18.667,1.8211,8.9327,13.93,7.7939,9.9832,14.0,8.8449,10.152,12.808
4.9751,8.6731,3.8562,4.9261,14.213,4.9261,14.514,8.6731,3.9531,2.8524,1.1111,10.862,-1.1057,5.977,8.9552,2.963,5.9631,6.0,4.8845,6.0914,11.823
-2.9851,6.7314,1.8954,3.9409,9.1371,3.9409,10.347,6.7314,0.93802,-3.1177,-2.8105,2.0813,-3.0569,0.06568,0.99502,0.06441,-1.072,-1.0,-1.0561,2.0305,6.8966
-6.9652,8.6731,0.91503,3.9409,9.1371,3.9409,7.2222,8.6731,14.003,-6.1028,-1.8301,3.0569,-2.0813,-1.9048,-0.99502,1.9968,-3.0821,-2.0,-4.0264,6.0914,4.9261
-5.9701,9.644,-1.0458,3.9409,8.1218,3.9409,5.1389,9.644,14.003,-9.0879,0.13072,6.9593,-0.13008,-0.91954,-0.99502,3.9291,-3.0821,0.0,-4.0264,7.1066,3.9409
0.99502,11.586,-0.06536,5.9113,9.1371,5.9113,4.0972,11.586,2.9481,-4.1128,4.0523,12.813,3.7724,4.9918,3.9801,7.7939,2.9481,5.0,1.9142,8.1218,4.9261
8.9552,10.615,-1.0458,4.9261,9.1371,4.9261,2.0139,10.615,1.943,4.8425,6.9935,15.74,6.6992,10.903,7.9602,12.625,9.9832,9.0,9.835,8.1218,3.9409
9.9502,7.7023,-3.9869,0.98522,7.1066,0.98522,-2.1528,7.7023,2.9481,5.8375,10.915,12.813,6.6992,11.888,4.9751,12.625,10.988,8.0,10.825,7.1066,0.98522
8.9552,4.7896,-5.9477,-0.98522,5.0761,-0.98522,-4.2361,4.7896,-1.072,3.8474,15.817,7.935,4.748,11.888,0.0,9.7262,8.9782,5.0,11.815,8.1218,-1.9704
10.945,3.8188,-4.9673,0.0,5.0761,0.0,-0.06944,3.8188,2.9481,4.8425,14.837,10.862,6.6992,12.874,0.0,8.7601,8.9782,6.0,11.815,8.1218,0.0
10.945,2.8479,-3.9869,0.0,6.0914,0.0,0.97222,2.8479,14.003,8.8226,12.876,9.8862,7.6748,12.874,2.9851,10.692,10.988,7.0,10.825,7.1066,1.9704
12.935,2.8479,-0.06536,0.98522,7.1066,0.98522,4.0972,2.8479,12.998,14.793,13.856,11.837,10.602,12.874,7.9602,13.591,14.003,10.0,11.815,6.0914,4.9261
13.93,3.8188,2.8758,0.98522,5.0761,0.98522,4.0972,3.8188,-3.0821,15.788,13.856,14.764,11.577,13.859,7.9602,15.523,14.003,14.0,12.805,4.0609,2.9557
10.945,0.90615,1.8954,0.0,1.0152,0.0,-0.06944,0.90615,-8.1072,11.808,10.915,9.8862,10.602,11.888,1.99,13.591,10.988,10.0,9.835,0.0,-0.98522
8.9552,1.877,0.91503,0.98522,3.0457,0.98522,0.97222,1.877,-0.067,10.813,9.9346,5.0081,10.602,12.874,-0.99502,10.692,10.988,7.0,8.8449,3.0457,0.98522
9.9502,5.7605,-0.06536,3.9409,7.1066,3.9409,4.0972,5.7605,-5.0921,13.798,13.856,4.0325,12.553,15.829,-0.99502,10.692,15.008,6.0,11.815,7.1066,4.9261
9.9502,4.7896,0.91503,4.9261,6.0914,4.9261,4.0972,4.7896,-12.127,13.798,16.797001,3.0569,11.577,13.859,0.0,8.7601,14.003,5.0,12.805,2.0305,4.9261
11.94,3.8188,1.8954,5.9113,6.0914,5.9113,6.1806,3.8188,-8.1072,14.793,11.895,2.0813,8.6504,12.874,2.9851,7.7939,15.008,6.0,14.785,1.0152,5.9113
16.915001,4.7896,2.8758,7.8818,12.183,7.8818,6.1806,4.7896,0.93802,18.773001,13.856,4.0325,9.626,14.844,8.9552,8.7601,20.034,10.0,19.736,6.0914,9.8522
21.891001,6.7314,0.91503,8.867,19.289,8.867,6.1806,6.7314,3.9531,22.753,22.68,5.9837,12.553,20.754999,13.93,12.625,25.059,14.0,25.677,10.152,13.793
22.886,5.7605,-0.06536,5.9113,19.289,5.9113,7.2222,5.7605,4.9581,22.753,20.719,5.0081,10.602,20.754999,16.915001,15.523,25.059,16.0,25.677,9.1371,13.793
24.875999,6.7314,-1.0458,5.9113,18.274,5.9113,11.389,6.7314,1.943,20.763,18.757999,8.9106,11.577,21.740999,17.91,17.455999,23.049,19.0,25.677,8.1218,13.793
27.861,10.615,1.8954,10.837,22.334999,10.837,16.597,10.615,4.9581,22.753,24.641001,10.862,15.48,23.711,19.9,21.32,28.073999,22.0,28.646999,10.152,18.719
31.841,13.528,7.7778,13.793,24.365,13.793,20.764,13.528,-0.067,27.728001,26.601,14.764,17.431,25.681,21.891001,25.184999,33.098999,25.0,31.617001,11.168,20.690001
36.816002,11.586,9.7386,14.778,24.365,14.778,22.847,11.586,5.9631,31.708,28.562,23.545,15.48,31.593,25.871,28.084,34.104,31.0,34.587002,12.183,22.66
36.816002,7.7023,9.7386,12.808,24.365,12.808,25.972,7.7023,8.9782,32.702999,31.503,25.496,17.431,35.534,27.861,30.016001,36.113998,33.0,35.577999,13.198,23.645
33.831001,8.6731,10.719,12.808,25.381001,12.808,28.056,8.6731,4.9581,29.718,32.484001,27.447001,21.333,33.563,27.861,30.982,35.109001,33.0,32.606998,13.198,25.615999
27.861,10.615,12.68,13.793,21.32,13.793,29.097,10.615,15.008,24.743,26.601,25.496,17.431,28.636999,25.871,26.150999,29.079,30.0,26.667,11.168,23.645
19.9,6.7314,9.7386,12.808,11.168,12.808,22.847,6.7314,14.003,15.788,15.817,21.593,7.6748,20.754999,19.9,21.32,16.013,25.0,17.756001,3.0457,14.778
17.91,3.8188,7.7778,10.837,6.0914,10.837,17.639,3.8188,3.9531,12.803,11.895,19.642,5.7236,15.829,16.915001,19.388,10.988,23.0,13.795,-1.0152,9.8522
20.896,8.6731,8.7582,13.793,11.168,13.793,21.806,8.6731,9.9832,16.783001,16.797001,25.496,10.602,14.844,18.905001,19.388,14.003,26.0,16.766001,5.0761,15.764
18.905001,11.586,10.719,17.733999,13.198,17.733999,27.014,11.586,18.023001,19.768,13.856,26.472,5.7236,11.888,18.905001,16.49,14.003,24.0,14.785,3.0457,21.674999
14.925,10.615,11.699,17.733999,11.168,17.733999,27.014,10.615,11.993,16.783001,8.9542,17.691,-0.13008,10.903,15.92,14.557,10.988,20.0,10.825,0.0,22.66
8.9552,8.6731,9.7386,13.793,7.1066,13.793,22.847,8.6731,6.9682,10.813,4.0523,8.9106,-5.9837,6.9622,10.945,8.7601,4.9581,12.0,4.8845,-3.0457,18.719
4.9751,7.7023,8.7582,11.823,6.0914,11.823,19.722,7.7023,9.9832,6.8325,2.0915,7.935,-5.0081,4.0066,6.9652,3.9291,1.943,7.0,1.9142,-3.0457,15.764
1.99,6.7314,4.8366,8.867,3.0457,8.867,13.472,6.7314,9.9832,0.86235,1.1111,7.935,-4.0325,3.0213,1.99,1.0306,-3.0821,3.0,-0.06601,-2.0305,10.837
-0.99502,6.7314,1.8954,8.867,3.0457,8.867,8.2639,6.7314,-3.0821,-4.1128,-1.8301,6.9593,-4.0325,1.0509,-2.9851,-0.90177,-7.1022,0.0,-4.0264,1.0152,6.8966
0.0,7.7023,3.8562,9.8522,5.0761,9.8522,8.2639,7.7023,-10.117,-4.1128,-1.8301,5.9837,-0.13008,1.0509,-1.99,1.9968,-7.1022,2.0,-4.0264,4.0609,6.8966
2.9851,6.7314,5.817,9.8522,6.0914,9.8522,7.2222,6.7314,-2.0771,-0.13267,0.13072,5.9837,-3.0569,2.0361,1.99,3.9291,-5.0921,8.0,-1.0561,5.0761,6.8966
11.94,8.6731,7.7778,11.823,10.152,11.823,11.389,8.6731,5.9631,9.8176,6.9935,9.8862,-0.13008,6.9622,10.945,11.659,4.9581,17.0,6.8647,8.1218,10.837
13.93,9.644,8.7582,10.837,9.1371,10.837,11.389,9.644,7.9732,10.813,5.0327,11.837,2.7967,6.9622,13.93,11.659,7.9732,18.0,9.835,6.0914,7.8818
11.94,6.7314,6.7974,9.8522,6.0914,9.8522,9.3056,6.7314,10.988,10.813,0.13072,6.9593,-1.1057,3.0213,13.93,8.7601,8.9782,14.0,8.8449,1.0152,4.9261
15.92,6.7314,6.7974,10.837,8.1218,10.837,9.3056,6.7314,20.034,15.788,5.0327,10.862,1.8211,5.977,17.91,12.625,14.003,18.0,13.795,2.0305,6.8966
13.93,2.8479,3.8562,7.8818,5.0761,7.8818,5.1389,2.8479,15.008,11.808,4.0523,12.813,2.7967,5.977,11.94,9.7262,11.993,15.0,12.805,0.0,3.9409
8.9552,0.90615,-2.0261,4.9261,0.0,4.9261,0.97222,0.90615,-6.0972,3.8474,2.0915,5.0081,0.84553,4.0066,2.9851,4.8953,4.9581,8.0,8.8449,-3.0457,0.0
4.9751,2.8479,-1.0458,5.9113,1.0152,5.9113,4.0972,2.8479,-12.127,0.86235,4.0523,0.13008,0.84553,3.0213,0.99502,2.963,1.943,4.0,6.8647,-3.0457,1.9704
6.9652,5.7605,1.8954,6.8966,5.0761,6.8966,7.2222,5.7605,-9.1122,3.8474,6.0131,2.0813,4.748,4.9918,3.9801,5.8615,3.9531,6.0,8.8449,0.0,4.9261
6.9652,4.7896,1.8954,4.9261,5.0761,4.9261,9.3056,4.7896,0.93802,4.8425,6.0131,8.9106,2.7967,5.977,7.9602,7.7939,5.9631,9.0,9.835,-1.0152,6.8966
6.9652,1.877,2.8758,3.9409,5.0761,3.9409,9.3056,1.877,8.9782,4.8425,6.9935,7.935,-1.1057,6.9622,8.9552,9.7262,7.9732,10.0,8.8449,-3.0457,8.867
9.9502,2.8479,3.8562,5.9113,7.1066,5.9113,11.389,2.8479,11.993,6.8325,8.9542,8.9106,0.84553,10.903,11.94,14.557,9.9832,12.0,9.835,-1.0152,10.837
10.945,4.7896,6.7974,8.867,6.0914,8.867,12.431,4.7896,4.9581,7.8275,6.0131,13.789,2.7967,12.874,12.935,17.455999,7.9732,14.0,9.835,2.0305,8.867
5.9701,1.877,2.8758,5.9113,1.0152,5.9113,8.2639,1.877,0.93802,1.8574,1.1111,7.935,-1.1057,8.9327,7.9602,11.659,0.93802,10.0,5.8746,-1.0152,1.9704
-0.99502,0.90615,-1.0458,1.9704,-3.0457,1.9704,2.0139,0.90615,7.9732,-5.1078,-3.7908,1.1057,-6.9593,4.0066,1.99,5.8615,-4.0871,2.0,-2.0462,0.0,-2.9557
-1.99,0.90615,-1.0458,1.9704,-1.0152,1.9704,-0.06944,0.90615,-5.0921,-4.1128,-2.8105,4.0325,-5.0081,4.9918,0.99502,7.7939,-2.0771,1.0,-3.0363,1.0152,-2.9557
-2.9851,-2.0065,-1.0458,0.98522,-3.0457,0.98522,-3.1944,-2.0065,-13.132,-6.1028,-0.84967,7.935,-4.0325,6.9622,-2.9851,11.659,-2.0771,0.0,-5.0165,-1.0152,-3.9409
-5.9701,-2.9773,-1.0458,0.0,-5.0761,0.0,-4.2361,-2.9773,-2.0771,-11.078,-2.8105,8.9106,-5.0081,4.9918,-5.9701,12.625,-7.1022,-1.0,-6.9967,-1.0152,-5.9113
-5.9701,-1.0356,0.91503,0.0,-8.1218,0.0,-4.2361,-1.0356,8.9782,-14.063,-4.7712,8.9106,-5.9837,4.0066,-5.9701,12.625,-12.127,-1.0,-7.9868,-1.0152,-8.867
-5.9701,-3.9482,1.8954,-1.9704,-12.183,-1.9704,-6.3194,-3.9482,8.9782,-16.052999,-3.7908,5.9837,-3.0569,5.977,-6.9652,10.692,-14.137,-3.0,-6.9967,-1.0152,-11.823
-6.9652,-2.9773,-2.0261,-2.9557,-13.198,-2.9557,-10.486,-2.9773,0.93802,-16.052999,-3.7908,2.0813,2.7967,6.9622,-9.9502,8.7601,-12.127,-5.0,-5.0165,-2.0305,-11.823
-13.93,-4.9191,-6.9281,-5.9113,-15.228,-5.9113,-14.653,-4.9191,-7.1022,-19.038,-4.7712,-12.553,0.84553,2.0361,-17.91,0.06441,-13.132,-15.0,-8.9769,-6.0914,-14.778
-17.91,-4.9191,-6.9281,-4.9261,-15.228,-4.9261,-12.569,-4.9191,-9.1122,-22.023001,-7.7124,-14.504,-6.9593,-0.91954,-19.9,-5.7327,-16.146999,-19.0,-12.937,-6.0914,-13.793
-15.92,-2.9773,-2.0261,-3.9409,-12.183,-3.9409,-9.4444,-2.9773,-3.0821,-19.038,-8.6928,-9.626,-9.8862,-0.91954,-14.925,-4.7665,-16.146999,-14.0,-11.947,-4.0609,-10.837
-8.9552,-2.0065,1.8954,-3.9409,-9.1371,-3.9409,-8.4028,-2.0065,7.9732,-13.068,-4.7712,-4.748,-5.9837,1.0509,-8.9552,-1.868,-11.122,-8.0,-6.9967,-1.0152,-8.867
-2.9851,-4.9191,1.8954,-5.9113,-8.1218,-5.9113,-8.4028,-4.9191,12.998,-6.1028,3.0719,-1.8211,-3.0569,1.0509,-4.9751,-1.868,-5.0921,-4.0,-0.06601,0.0,-7.8818
-2.9851,-3.9482,0.91503,-5.9113,-7.1066,-5.9113,-9.4444,-3.9482,10.988,-6.1028,2.0915,-2.7967,-3.0569,-5.8456,-6.9652,-6.6989,-4.0871,-7.0,-0.06601,-1.0152,-7.8818
-1.99,-0.06472,1.8954,-1.9704,-4.0609,-1.9704,-7.3611,-0.06472,8.9782,-5.1078,-3.7908,2.0813,-3.0569,-6.8309,-5.9701,-3.8003,-5.0921,-4.0,-1.0561,-1.0152,-2.9557
0.0,-0.06472,2.8758,-0.98522,-1.0152,-0.98522,-5.2778,-0.06472,7.9732,-3.1177,-5.7516,9.8862,-2.0813,-4.8604,-2.9851,1.9968,-3.0821,1.0,-0.06601,0.0,0.0
4.9751,-2.0065,1.8954,-1.9704,0.0,-1.9704,-4.2361,-2.0065,3.9531,0.86235,0.13072,12.813,-4.0325,-0.91954,0.0,6.8277,-0.067,5.0,3.8944,-1.0152,0.98522
10.945,-1.0356,4.8366,0.0,2.0305,0.0,2.0139,-1.0356,14.003,5.8375,1.1111,15.74,-5.9837,3.0213,6.9652,10.692,3.9531,12.0,6.8647,-2.0305,5.9113
6.9652,1.877,4.8366,1.9704,4.0609,1.9704,4.0972,1.877,12.998,4.8425,-1.8301,12.813,-5.9837,0.06568,5.9701,6.8277,2.9481,8.0,4.8845,1.0152,6.8966
0.0,1.877,5.817,0.98522,4.0609,0.98522,4.0972,1.877,11.993,-0.13267,-2.8105,9.8862,-3.0569,-4.8604,3.9801,1.0306,-0.067,3.0,0.92409,2.0305,6.8966
-4.9751,1.877,5.817,2.9557,3.0457,2.9557,4.0972,1.877,10.988,-4.1128,0.13072,4.0325,-0.13008,-5.8456,1.99,-3.8003,-1.072,-3.0,-1.0561,1.0152,5.9113
-4.9751,0.90615,2.8758,3.9409,0.0,3.9409,4.0972,0.90615,10.988,-6.1028,3.0719,0.13008,-0.13008,-5.8456,0.99502,-5.7327,-2.0771,-3.0,-1.0561,-3.0457,3.9409
-2.9851,0.90615,5.817,4.9261,-3.0457,4.9261,7.2222,0.90615,2.9481,-4.1128,0.13072,-0.84553,-4.0325,-5.8456,2.9851,-4.7665,-2.0771,-2.0,-1.0561,-6.0914,2.9557
-4.9751,-1.0356,2.8758,1.9704,-5.0761,1.9704,5.1389,-1.0356,-6.0972,-5.1078,-4.7712,-0.84553,-6.9593,-10.772,1.99,-5.7327,-5.0921,-3.0,-4.0264,-5.0761,0.0
-4.9751,-0.06472,-0.06536,0.98522,-3.0457,0.98522,3.0556,-0.06472,-5.0921,-5.1078,-2.8105,-1.8211,-4.0325,-10.772,0.99502,-7.6651,-5.0921,-3.0,-4.0264,-4.0609,0.0
-5.9701,3.8188,2.8758,3.9409,-2.0305,3.9409,5.1389,3.8188,-3.0821,-3.1177,-3.7908,-1.8211,-4.0325,-11.757,1.99,-10.564,-5.0921,-4.0,-6.0066,-2.0305,2.9557
-7.9602,2.8479,4.8366,5.9113,-3.0457,5.9113,4.0972,2.8479,-4.0871,-4.1128,-9.6732,-0.84553,-6.9593,-16.683001,0.99502,-14.428,-6.0972,-6.0,-8.9769,-1.0152,2.9557
-8.9552,0.90615,1.8954,3.9409,-4.0609,3.9409,-0.06944,0.90615,-5.0921,-4.1128,-14.575,-4.748,-7.935,-22.594,-3.9801,-16.361,-8.1072,-8.0,-12.937,-2.0305,0.0
-12.935,-2.9773,-0.06536,0.0,-9.1371,0.0,-4.2361,-2.9773,-4.0871,-8.0929,-16.535999,-8.6504,-7.935,-25.549999,-8.9552,-18.292999,-10.117,-11.0,-15.908,-7.1066,-3.9409
-14.925,-7.8317,-2.0261,-2.9557,-13.198,-2.9557,-7.3611,-7.8317,-3.0821,-9.0879,-12.614,-8.6504,-7.935,-25.549999,-9.9502,-20.225,-9.1122,-13.0,-15.908,-11.168,-7.8818
-16.915001,-6.8608,0.91503,-0.98522,-14.213,-0.98522,-5.2778,-6.8608,4.9581,-8.0929,-12.614,-9.626,-8.9106,-24.565001,-7.9602,-22.158001,-8.1072,-14.0,-16.898001,-10.152,-6.8966
-18.905001,-2.9773,3.8562,1.9704,-14.213,1.9704,-5.2778,-2.9773,-10.117,-10.083,-15.556,-14.504,-13.789,-24.565001,-10.945,-24.09,-12.127,-17.0,-19.868,-12.183,-7.8818
-21.891001,-3.9482,2.8758,0.98522,-15.228,0.98522,-8.4028,-3.9482,-11.122,-14.063,-19.476999,-17.431,-20.618,-26.535,-15.92,-26.989,-17.152,-21.0,-22.837999,-12.183,-10.837
-22.886,-4.9191,-1.0458,-1.9704,-18.274,-1.9704,-12.569,-4.9191,-10.117,-18.042999,-18.497,-18.407,-21.593,-25.549999,-17.91,-27.955,-18.157,-23.0,-20.858,-13.198,-15.764
-18.905001,-2.9773,-3.9869,-2.9557,-16.243999,-2.9557,-12.569,-2.9773,-14.137,-15.058,-15.556,-12.553,-16.715,-19.639,-15.92,-23.124001,-14.137,-20.0,-15.908,-9.1371,-14.778
