Pz,Fp2,F7,Fp1,F4,F1,F3,F2,T3,Cz,T6,T5,T4,O2,C3,O1,C4,P3,P4,F8,Fz
0.0,-3.9482,-3.9869,-5.9113,5.0761,-5.9113,2.0139,-3.9482,5.9631,-7.0978,11.895,-0.84553,8.6504,18.785,-5.9701,5.8615,0.93802,-3.0,6.8647,1.0152,2.9557
-4.9751,-3.9482,-5.9477,-4.9261,-2.0305,-4.9261,-2.1528,-3.9482,-3.0821,-12.073,5.0327,0.13008,1.8211,10.903,-9.9502,0.06441,-9.1122,-6.0,-1.0561,-2.0305,-3.9409
-4.9751,-2.9773,-3.9869,-1.9704,-6.0914,-1.9704,-2.1528,-2.9773,-17.152,-13.068,6.0131,-3.7724,-0.13008,4.9918,-9.9502,-2.8341,-11.122,-7.0,-4.0264,-3.0457,-4.9261
-2.9851,-2.9773,-2.0261,0.0,-4.0609,0.0,0.97222,-2.9773,-12.127,-9.0879,-0.84967,-3.7724,1.8211,-6.8309,-4.9751,-5.7327,-8.1072,-3.0,-6.9967,-4.0609,-0.98522
5.9701,0.90615,5.817,4.9261,3.0457,4.9261,8.2639,0.90615,9.9832,0.86235,5.0327,5.9837,9.626,-9.7865,6.9652,0.06441,1.943,9.0,-3.0363,2.0305,6.8966
10.945,3.8188,17.582001,5.9113,8.1218,5.9113,12.431,3.8188,19.028,7.8275,6.9935,20.618,13.528,-8.8013,13.93,3.9291,7.9732,15.0,0.92409,8.1218,10.837
6.9652,1.877,10.719,1.9704,4.0609,1.9704,7.2222,1.877,19.028,4.8425,2.0915,15.74,5.7236,-8.8013,8.9552,1.0306,2.9481,9.0,-0.06601,5.0761,4.9261
5.9701,-0.06472,1.8954,-0.98522,0.0,-0.98522,3.0556,-0.06472,17.018,1.8574,1.1111,3.0569,-3.0569,1.0509,3.9801,1.9968,-2.0771,5.0,1.9142,1.0152,0.0
13.93,1.877,3.8562,1.9704,1.0152,1.9704,6.1806,1.877,12.998,8.8226,6.9935,8.9106,-1.1057,18.785,10.945,11.659,3.9531,11.0,13.795,1.0152,4.9261
21.891001,3.8188,12.68,5.9113,4.0609,5.9113,11.389,3.8188,17.018,17.778,16.797001,18.667,6.6992,30.608,15.92,21.32,10.988,19.0,23.695999,3.0457,8.867
21.891001,3.8188,11.699,5.9113,5.0761,5.9113,10.347,3.8188,11.993,20.763,21.698999,14.764,8.6504,31.593,13.93,21.32,10.988,17.0,24.686001,3.0457,9.8522
17.91,2.8479,10.719,6.8966,6.0914,6.8966,10.347,2.8479,15.008,19.768,15.817,8.9106,3.7724,26.667,12.935,15.523,7.9732,13.0,19.736,1.0152,10.837
16.915001,3.8188,12.68,8.867,9.1371,8.867,15.556,3.8188,28.073999,22.753,10.915,14.764,1.8211,22.726,20.896,11.659,9.9832,15.0,15.776,1.0152,15.764
16.915001,9.644,16.601,12.808,15.228,12.808,21.806,9.644,31.089001,26.733,7.9739,21.593,6.6992,18.785,25.871,8.7601,15.008,17.0,12.805,5.0761,22.66
12.935,9.644,14.641,13.793,13.198,13.793,18.681,9.644,12.998,23.747999,4.0523,18.667,5.7236,9.9179,18.905001,3.9291,11.993,14.0,6.8647,3.0457,20.690001
12.935,9.644,14.641,13.793,11.168,13.793,17.639,9.644,14.003,20.763,5.0327,14.764,4.748,3.0213,17.91,1.9968,9.9832,13.0,4.8845,4.0609,18.719
12.935,6.7314,10.719,10.837,8.1218,10.837,15.556,6.7314,2.9481,17.778,-1.8301,7.935,0.84553,-0.91954,13.93,1.0306,5.9631,13.0,2.9043,3.0457,14.778
16.915001,5.7605,13.66,8.867,8.1218,8.867,14.514,5.7605,5.9631,17.778,-4.7712,9.8862,1.8211,-2.89,14.925,4.8953,7.9732,16.0,3.8944,2.0305,14.778
12.935,6.7314,6.7974,6.8966,9.1371,6.8966,12.431,6.7314,5.9631,13.798,-8.6928,8.9106,0.84553,-9.7865,11.94,3.9291,5.9631,13.0,0.92409,2.0305,13.793
4.9751,8.6731,2.8758,9.8522,11.168,9.8522,12.431,8.6731,4.9581,9.8176,-6.732,5.0081,1.8211,-14.713,4.9751,-2.8341,3.9531,5.0,-4.0264,3.0457,14.778
-0.99502,11.586,8.7582,11.823,12.183,11.823,12.431,11.586,5.9631,4.8425,-2.8105,5.0081,2.7967,-10.772,-0.99502,-6.6989,1.943,-1.0,-5.0165,5.0761,14.778
-4.9751,10.615,3.8562,9.8522,10.152,9.8522,5.1389,10.615,2.9481,-0.13267,-1.8301,-2.7967,1.8211,-3.8752,-9.9502,-7.6651,0.93802,-7.0,-5.0165,5.0761,9.8522
-2.9851,12.557,5.817,10.837,12.183,10.837,5.1389,12.557,6.9682,-1.1277,2.0915,-0.84553,1.8211,4.0066,-8.9552,-6.6989,3.9531,-5.0,-1.0561,7.1066,10.837
-2.9851,13.528,4.8366,12.808,12.183,12.808,7.2222,13.528,6.9682,-2.1227,1.1111,-1.8211,1.8211,4.9918,-3.9801,-7.6651,3.9531,-3.0,-1.0561,10.152,10.837
1.99,15.469,7.7778,12.808,14.213,12.808,10.347,15.469,9.9832,0.86235,6.9935,6.9593,5.7236,6.9622,3.9801,-2.8341,7.9732,7.0,4.8845,14.213,12.808
6.9652,16.440001,7.7778,11.823,15.228,11.823,10.347,16.440001,6.9682,1.8574,11.895,13.789,12.553,5.977,6.9652,1.9968,7.9732,13.0,7.8548,17.259001,12.808
11.94,17.410999,6.7974,13.793,16.243999,13.793,11.389,17.410999,3.9531,4.8425,13.856,5.9837,12.553,5.977,6.9652,5.8615,10.988,13.0,11.815,18.274,14.778
13.93,17.410999,8.7582,15.764,16.243999,15.764,14.514,17.410999,10.988,8.8226,9.9346,2.0813,6.6992,2.0361,8.9552,6.8277,11.993,13.0,9.835,16.243999,15.764
12.935,17.410999,10.719,16.749001,13.198,16.749001,14.514,17.410999,10.988,10.813,2.0915,11.837,2.7967,0.06568,10.945,6.8277,9.9832,13.0,4.8845,13.198,13.793
14.925,19.353001,19.542,19.704,14.213,19.704,17.639,19.353001,10.988,11.808,0.13072,12.813,4.748,4.9918,12.935,10.692,8.9782,14.0,4.8845,13.198,14.778
12.935,19.353001,15.621,17.733999,13.198,17.733999,16.597,19.353001,4.9581,10.813,-0.84967,6.9593,9.626,4.9918,10.945,8.7601,6.9682,10.0,3.8944,12.183,13.793
9.9502,22.264999,8.7582,18.719,16.243999,18.719,17.639,22.264999,-0.067,12.803,0.13072,6.9593,10.602,2.0361,8.9552,4.8953,9.9832,8.0,3.8944,15.228,16.749001
4.9751,24.207001,12.68,21.674999,18.274,21.674999,20.764,24.207001,5.9631,13.798,1.1111,5.0081,3.7724,-2.89,7.9602,-0.90177,10.988,4.0,1.9142,16.243999,19.704
-1.99,19.353001,10.719,18.719,14.213,18.719,16.597,19.353001,11.993,8.8226,1.1111,-3.7724,2.7967,-8.8013,4.9751,-6.6989,5.9631,-3.0,-3.0363,12.183,15.764
-0.99502,16.440001,10.719,15.764,14.213,15.764,13.472,16.440001,12.998,8.8226,1.1111,-0.84553,6.6992,-4.8604,8.9552,-3.8003,4.9581,0.0,-3.0363,12.183,15.764
1.99,13.528,7.7778,10.837,12.183,10.837,9.3056,13.528,6.9682,7.8275,2.0915,5.9837,7.6748,2.0361,8.9552,1.0306,5.9631,3.0,0.92409,12.183,12.808
6.9652,10.615,7.7778,10.837,10.152,10.837,8.2639,10.615,7.9732,6.8325,8.9542,12.813,12.553,9.9179,11.94,7.7939,9.9832,9.0,7.8548,13.198,9.8522
13.93,8.6731,9.7386,9.8522,8.1218,9.8522,10.347,8.6731,18.023001,7.8275,15.817,17.691,13.528,19.77,16.915001,18.422001,10.988,18.0,16.766001,14.213,8.867
23.881001,10.615,11.699,10.837,11.168,10.837,15.556,10.615,28.073999,15.788,24.641001,25.496,12.553,28.636999,25.871,28.084,14.003,29.0,24.686001,14.213,13.793
24.875999,10.615,8.7582,11.823,11.168,11.823,17.639,10.615,19.028,16.783001,15.817,23.545,9.626,24.695999,24.875999,25.184999,11.993,28.0,21.716,11.168,16.749001
28.856001,15.469,13.66,16.749001,15.228,16.749001,22.847,15.469,12.998,23.747999,11.895,22.569,13.528,25.681,26.865999,26.150999,17.018,30.0,21.716,14.213,23.645
27.861,16.440001,19.542,18.719,16.243999,18.719,25.972,16.440001,12.998,27.728001,11.895,12.813,15.48,20.754999,27.861,21.32,21.039,26.0,20.726,15.228,25.615999
13.93,13.528,15.621,17.733999,12.183,17.733999,20.764,13.528,4.9581,19.768,-3.7908,1.1057,9.626,2.0361,18.905001,5.8615,11.993,13.0,3.8944,13.198,20.690001
-1.99,12.557,9.7386,17.733999,10.152,17.733999,16.597,12.557,14.003,11.808,-19.476999,-0.84553,4.748,-17.667999,12.935,-9.5974,1.943,2.0,-14.917,10.152,17.733999
-13.93,10.615,7.7778,15.764,7.1066,15.764,14.514,10.615,27.069,6.8325,-26.34,-0.84553,-5.9837,-34.417,10.945,-24.09,-4.0871,-7.0,-28.778999,8.1218,16.749001
-18.905001,12.557,9.7386,15.764,7.1066,15.764,13.472,12.557,-0.067,6.8325,-31.242001,-4.748,-9.8862,-45.255001,11.94,-31.82,-5.0921,-11.0,-34.719002,9.1371,14.778
-12.935,12.557,7.7778,13.793,8.1218,13.793,11.389,12.557,-7.1022,9.8176,-22.417999,-1.8211,-3.0569,-35.402,14.925,-24.09,-0.067,-5.0,-25.809,11.168,12.808
-3.9801,11.586,5.817,9.8522,7.1066,9.8522,4.0972,11.586,-0.067,5.8375,-4.7712,7.935,1.8211,-12.742,9.9502,-9.5974,3.9531,2.0,-7.9868,10.152,5.9113
8.9552,12.557,4.8366,8.867,8.1218,8.867,0.97222,12.557,7.9732,0.86235,12.876,14.764,8.6504,13.859,5.9701,9.7262,7.9732,11.0,11.815,13.198,2.9557
17.91,10.615,5.817,5.9113,3.0457,5.9113,-3.1944,10.615,6.9682,-2.1227,16.797001,14.764,8.6504,28.636999,3.9801,22.287001,9.9832,16.0,21.716,9.1371,-0.98522
28.856001,8.6731,6.7974,5.9113,5.0761,5.9113,0.97222,8.6731,25.059,5.8375,25.621,23.545,14.504,38.488998,13.93,32.915001,18.023001,27.0,31.617001,9.1371,2.9557
30.846001,7.7023,7.7778,7.8818,11.168,7.8818,5.1389,7.7023,21.039,14.793,25.621,28.423,16.455,36.519001,19.9,35.813,25.059,29.0,30.627001,13.198,8.867
21.891001,5.7605,4.8366,5.9113,11.168,5.9113,2.0139,5.7605,-5.0921,13.798,14.837,21.593,12.553,19.77,14.925,25.184999,21.039,18.0,19.736,14.213,6.8966
14.925,3.8188,8.7582,4.9261,7.1066,4.9261,-2.1528,3.8188,-3.0821,10.813,6.0131,12.813,7.6748,6.9622,9.9502,14.557,15.008,10.0,8.8449,13.198,1.9704
6.9652,1.877,1.8954,1.9704,1.0152,1.9704,-10.486,1.877,-0.067,5.8375,-5.7516,2.0813,2.7967,-3.8752,1.99,1.9968,6.9682,1.0,-4.0264,10.152,-4.9261
-0.99502,-0.06472,-3.9869,1.9704,-4.0609,1.9704,-12.569,-0.06472,2.9481,1.8574,-6.732,0.13008,3.7724,-17.667999,0.0,-12.496,2.9481,-3.0,-12.937,7.1066,-8.867
-3.9801,0.90615,1.8954,3.9409,-5.0761,3.9409,-7.3611,0.90615,10.988,2.8524,-3.7908,1.1057,7.6748,-25.549999,6.9652,-17.327,2.9481,-3.0,-14.917,5.0761,-6.8966
-6.9652,-0.06472,6.7974,4.9261,-4.0609,4.9261,-4.2361,-0.06472,0.93802,0.86235,-6.732,-0.84553,13.528,-26.535,8.9552,-18.292999,1.943,-4.0,-14.917,5.0761,-5.9113
-5.9701,-0.06472,5.817,4.9261,-2.0305,4.9261,-2.1528,-0.06472,6.9682,-0.13267,0.13072,5.0081,13.528,-18.653999,9.9502,-15.395,3.9531,-1.0,-7.9868,7.1066,-3.9409
6.9652,1.877,5.817,5.9113,2.0305,5.9113,-0.06944,1.877,5.9631,4.8425,22.68,9.8862,13.528,4.0066,11.94,1.0306,11.993,11.0,10.825,10.152,0.0
16.915001,-0.06472,-0.06536,2.9557,-3.0457,2.9557,-3.1944,-0.06472,-5.0921,0.86235,29.542,10.862,9.626,22.726,4.9751,15.523,10.988,17.0,22.705999,6.0914,-3.9409
25.871,3.8188,1.8954,5.9113,0.0,5.9113,0.97222,3.8188,-5.0921,-0.13267,35.424999,19.642,12.553,40.459999,4.9751,29.049999,12.998,23.0,33.597,6.0914,0.0
34.826,12.557,5.817,14.778,9.1371,14.778,8.2639,12.557,-4.0871,7.8275,37.386002,26.472,18.407,49.327,11.94,39.678001,18.023001,29.0,40.528,11.168,8.867
33.831001,14.498,6.7974,16.749001,10.152,16.749001,10.347,14.498,-3.0821,8.8226,32.484001,19.642,17.431,42.43,12.935,34.847,15.008,24.0,36.568001,12.183,10.837
27.861,15.469,9.7386,17.733999,8.1218,17.733999,11.389,15.469,9.9832,9.8176,27.582001,10.862,13.528,30.608,11.94,27.118,9.9832,19.0,28.646999,11.168,10.837
22.886,15.469,10.719,17.733999,6.0914,17.733999,13.472,15.469,20.034,9.8176,14.837,7.935,9.626,20.754999,11.94,20.354,6.9682,15.0,19.736,10.152,10.837
18.905001,15.469,13.66,18.719,7.1066,18.719,17.639,15.469,8.9782,12.803,5.0327,8.9106,5.7236,9.9179,13.93,10.692,7.9732,13.0,11.815,9.1371,12.808
14.925,16.440001,13.66,21.674999,11.168,21.674999,21.806,16.440001,16.013,15.788,1.1111,16.715,4.748,0.06568,20.896,3.9291,8.9782,13.0,4.8845,10.152,17.733999
0.0,14.498,5.817,19.704,7.1066,19.704,15.556,14.498,4.9581,9.8176,-7.7124,5.0081,1.8211,-16.683001,15.92,-6.6989,1.943,3.0,-12.937,8.1218,14.778
-7.9602,16.440001,7.7778,17.733999,9.1371,17.733999,16.597,16.440001,-0.067,9.8176,-10.654,-0.84553,7.6748,-28.506001,16.915001,-11.53,3.9531,1.0,-21.848,11.168,15.764
-3.9801,13.528,9.7386,14.778,9.1371,14.778,14.514,13.528,9.9832,9.8176,-11.634,4.0325,8.6504,-28.506001,14.925,-12.496,7.9732,5.0,-16.898001,11.168,14.778
8.9552,10.615,13.66,13.793,7.1066,13.793,13.472,10.615,21.039,8.8226,-2.8105,7.935,6.6992,-11.757,12.935,-1.868,12.998,12.0,0.92409,7.1066,10.837
23.881001,8.6731,13.66,13.793,4.0609,13.793,11.389,8.6731,9.9832,9.8176,7.9739,14.764,2.7967,13.859,13.93,17.455999,14.003,24.0,20.726,5.0761,7.8818
37.811001,6.7314,14.641,13.793,2.0305,13.793,11.389,6.7314,5.9631,9.8176,16.797001,23.545,-3.0569,38.488998,18.905001,41.610001,12.998,39.0,33.597,4.0609,6.8966
37.811001,4.7896,11.699,10.837,0.0,10.837,8.2639,4.7896,24.054001,5.8375,27.582001,32.325001,-0.13008,43.415001,17.91,50.306,6.9682,43.0,32.606998,2.0305,5.9113
30.846001,5.7605,12.68,10.837,0.0,10.837,9.3056,5.7605,36.113998,3.8474,27.582001,44.033001,5.7236,39.474998,17.91,48.374001,4.9581,42.0,26.667,2.0305,5.9113
16.915001,5.7605,9.7386,10.837,-4.0609,10.837,7.2222,5.7605,22.044001,0.86235,12.876,30.374001,-2.0813,25.681,11.94,33.881001,-2.0771,28.0,12.805,-2.0305,2.9557
0.99502,3.8188,8.7582,11.823,-10.152,11.823,3.0556,3.8188,0.93802,-5.1078,-6.732,7.935,-13.789,4.0066,4.9751,8.7601,-12.127,8.0,-4.0264,-9.1371,-1.9704
-9.9502,4.7896,14.641,14.778,-9.1371,14.778,7.2222,4.7896,-3.0821,-6.1028,-16.535999,-0.84553,-15.74,-9.7865,4.9751,-4.7665,-16.146999,-3.0,-17.888,-9.1371,-0.98522
-22.886,4.7896,6.7974,14.778,-10.152,14.778,3.0556,4.7896,-4.0871,-9.0879,-24.379,-6.6992,-16.715,-22.594,3.9801,-18.292999,-19.162001,-14.0,-31.749001,-9.1371,-2.9557
-20.896,6.7314,4.8366,14.778,-4.0609,14.778,7.2222,6.7314,12.998,1.8574,-25.358999,-1.8211,-7.935,-25.549999,12.935,-22.158001,-8.1072,-12.0,-30.759001,-3.0457,2.9557
-13.93,10.615,11.699,17.733999,3.0457,17.733999,10.347,10.615,20.034,8.8226,-29.281,-5.7236,-3.0569,-30.476,13.93,-30.853001,1.943,-13.0,-24.818001,3.0457,9.8522
-13.93,5.7605,6.7974,11.823,0.0,11.823,2.0139,5.7605,9.9832,1.8574,-41.046001,-22.309,-8.9106,-44.269001,1.99,-45.346001,-3.0821,-21.0,-25.809,-1.0152,3.9409
-2.9851,0.90615,4.8366,5.9113,-1.0152,5.9113,-0.06944,0.90615,4.9581,1.8574,-36.144001,-8.6504,-11.837,-37.373001,3.9801,-32.785999,-2.0771,-7.0,-17.888,-1.0152,3.9409
0.99502,-8.8026,-4.9673,-4.9261,-7.1066,-4.9261,-7.3611,-8.8026,-11.122,-3.1177,-29.281,-0.84553,-12.813,-29.490999,0.0,-14.428,-9.1122,2.0,-14.917,-6.0914,-4.9261
0.99502,-14.628,-7.9085,-11.823,-15.228,-11.823,-12.569,-14.628,-15.142,-10.083,-17.516001,1.1057,-10.862,-16.683001,-5.9701,4.8953,-15.142,6.0,-13.927,-10.152,-12.808
-1.99,-18.511,-8.8889,-15.764,-21.32,-15.764,-15.694,-18.511,4.9581,-17.048,-4.7712,5.0081,-8.9106,-5.8456,-8.9552,16.49,-19.162001,7.0,-11.947,-13.198,-18.719
-0.99502,-19.482,-7.9085,-14.778,-22.334999,-14.778,-13.611,-19.482,14.003,-18.042999,5.0327,11.837,-7.935,4.0066,-6.9652,24.219,-20.167999,10.0,-6.9967,-14.213,-18.719
-4.9751,-15.599,-5.9477,-9.8522,-21.32,-9.8522,-13.611,-15.599,-4.0871,-17.048,4.0523,12.813,-13.789,4.9918,-8.9552,20.354,-22.177999,6.0,-7.9868,-14.213,-15.764
-6.9652,-7.8317,-2.0261,-2.9557,-16.243999,-2.9557,-7.3611,-7.8317,-14.137,-11.078,-1.8301,6.9593,-16.715,1.0509,-6.9652,13.591,-19.162001,3.0,-8.9769,-11.168,-8.867
-10.945,-2.9773,-0.06536,1.9704,-10.152,1.9704,-2.1528,-2.9773,-2.0771,-8.0929,-3.7908,2.0813,-12.813,-3.8752,-5.9701,1.0306,-12.127,-2.0,-9.967,-8.1218,-2.9557
-18.905001,-1.0356,0.91503,3.9409,-9.1371,3.9409,-3.1944,-1.0356,7.9732,-11.078,-13.595,-11.577,-11.837,-16.683001,-8.9552,-20.225,-10.117,-14.0,-13.927,-7.1066,-2.9557
-20.896,1.877,-2.0261,2.9557,-6.0914,2.9557,-3.1944,1.877,-6.0972,-9.0879,-15.556,-19.382,-6.9593,-25.549999,-8.9552,-39.549,-6.0972,-21.0,-14.917,-4.0609,-2.9557
-20.896,0.90615,-7.9085,0.0,-4.0609,0.0,-3.1944,0.90615,-15.142,-7.0978,-18.497,-29.138,-7.935,-31.461,-8.9552,-51.143002,-4.0871,-27.0,-15.908,-2.0305,-0.98522
-21.891001,-2.9773,-10.85,-4.9261,-7.1066,-4.9261,-5.2778,-2.9773,-9.1122,-9.0879,-20.458,-36.943001,-9.8862,-35.402,-13.93,-54.042,-8.1072,-31.0,-19.868,-5.0761,-2.9557
-18.905001,-8.8026,-8.8889,-9.8522,-9.1371,-9.8522,-6.3194,-8.8026,-0.067,-12.073,-25.358999,-26.211,-8.9106,-30.476,-13.93,-41.480999,-12.127,-26.0,-20.858,-10.152,-3.9409
-19.9,-17.540001,-18.693001,-18.719,-18.274,-18.719,-16.736,-17.540001,-4.0871,-20.033001,-34.182999,-22.309,-16.715,-27.521,-20.896,-31.82,-21.173,-24.0,-24.818001,-17.259001,-13.793
-19.9,-21.424,-24.575001,-25.615999,-23.35,-25.615999,-24.028,-21.424,-25.193001,-25.007999,-38.105,-20.358,-22.569,-27.521,-23.881001,-23.124001,-26.198,-21.0,-26.799,-17.259001,-19.704
-19.9,-23.365999,-22.614,-24.631001,-25.381001,-24.631001,-24.028,-23.365999,-27.202999,-23.018,-34.182999,-14.504,-23.545,-29.490999,-23.881001,-17.327,-28.208,-18.0,-27.789,-17.259001,-20.690001
-21.891001,-24.337,-19.673,-22.66,-23.35,-22.66,-19.861,-24.337,-13.132,-21.028,-27.32,-10.602,-18.667,-33.431999,-21.891001,-17.327,-26.198,-16.0,-28.778999,-19.289,-18.719
-20.896,-17.540001,-15.752,-14.778,-16.243999,-14.778,-11.528,-17.540001,-15.142,-15.058,-24.379,-2.7967,-11.837,-30.476,-15.92,-14.428,-19.162001,-12.0,-26.799,-14.213,-10.837
-23.881001,-11.715,-16.732,-11.823,-12.183,-11.823,-13.611,-11.715,-24.188,-15.058,-19.476999,-11.577,-17.691,-26.535,-19.9,-14.428,-18.157,-15.0,-25.809,-11.168,-7.8818
-26.865999,-9.7735,-22.614,-13.793,-11.168,-13.793,-16.736,-9.7735,-14.137,-16.052999,-13.595,-14.504,-17.691,-18.653999,-21.891001,-14.428,-20.167999,-17.0,-24.818001,-10.152,-8.867
-21.891001,-8.8026,-19.673,-12.808,-9.1371,-12.808,-15.694,-8.8026,-17.152,-12.073,-5.7516,-9.626,-11.837,-8.8013,-18.905001,-13.462,-17.152,-14.0,-17.888,-8.1218,-7.8818
-15.92,-7.8317,-10.85,-12.808,-8.1218,-12.808,-14.653,-7.8317,-18.157,-12.073,1.1111,-6.6992,-7.935,-3.8752,-18.905001,-15.395,-12.127,-15.0,-9.967,-8.1218,-9.8522
-11.94,-4.9191,-12.81,-8.867,-5.0761,-8.867,-12.569,-4.9191,-8.1072,-9.0879,-3.7908,-20.358,-6.9593,-3.8752,-18.905001,-22.158001,-6.0972,-21.0,-5.0165,-5.0761,-6.8966
-11.94,-4.9191,-20.653999,-8.867,-5.0761,-8.867,-11.528,-4.9191,-22.177999,-7.0978,-12.614,-34.015999,-4.0325,-9.7865,-19.9,-27.955,-5.0921,-26.0,-6.0066,-4.0609,-5.9113
-4.9751,-3.9482,-17.712,-7.8818,-2.0305,-7.8818,-6.3194,-3.9482,-22.177999,-2.1227,-15.556,-25.236,-3.0569,-7.8161,-12.935,-20.225,-1.072,-18.0,-2.0462,-2.0305,-1.9704
0.0,-4.9191,-11.83,-6.8966,-3.0457,-6.8966,-3.1944,-4.9191,-0.067,-1.1277,-17.516001,-14.504,-5.9837,-6.8309,-7.9602,-10.564,-3.0821,-10.0,-2.0462,-2.0305,-0.98522
-2.9851,-8.8026,-11.83,-8.867,-6.0914,-8.867,-4.2361,-8.8026,0.93802,-4.1128,-14.575,-12.553,-7.935,-11.757,-9.9502,-10.564,-5.0921,-9.0,-6.0066,-4.0609,-2.9557
-7.9602,-12.686,-17.712,-13.793,-7.1066,-13.793,-9.4444,-12.686,-12.127,-7.0978,-15.556,-14.504,-8.9106,-19.639,-11.94,-15.395,-6.0972,-10.0,-11.947,-5.0761,-5.9113
-9.9502,-15.599,-16.732,-15.764,-7.1066,-15.764,-8.4028,-15.599,-15.142,-6.1028,-17.516001,-9.626,-11.837,-24.565001,-5.9701,-16.361,-6.0972,-6.0,-13.927,-8.1218,-4.9261
-11.94,-19.482,-15.752,-18.719,-10.152,-18.719,-8.4028,-19.482,-12.127,-6.1028,-19.476999,-3.7724,-13.789,-26.535,-3.9801,-16.361,-9.1122,-5.0,-16.898001,-14.213,-6.8966
-9.9502,-22.395,-14.771,-20.690001,-10.152,-20.690001,-7.3611,-22.395,-15.142,-4.1128,-13.595,-1.8211,-9.8862,-17.667999,-2.9851,-8.6312,-8.1072,-3.0,-12.937,-16.243999,-5.9113
-3.9801,-20.452999,-8.8889,-17.733999,-7.1066,-17.733999,-2.1528,-20.452999,5.9631,0.86235,-5.7516,1.1057,-6.9593,-2.89,2.9851,1.0306,-3.0821,2.0,-4.0264,-16.243999,-1.9704
0.0,-17.540001,-8.8889,-14.778,-6.0914,-14.778,-1.1111,-17.540001,-1.072,1.8574,-3.7908,-2.7967,-6.9593,4.9918,2.9851,3.9291,0.93802,2.0,1.9142,-15.228,-1.9704
2.9851,-14.628,-5.9477,-11.823,-4.0609,-11.823,-1.1111,-14.628,0.93802,1.8574,-3.7908,-2.7967,-8.9106,3.0213,3.9801,1.0306,2.9481,3.0,2.9043,-14.213,-0.98522
10.945,-9.7735,0.91503,-6.8966,2.0305,-6.8966,6.1806,-9.7735,22.044001,6.8325,4.0523,4.0325,-6.9593,4.9918,11.94,3.9291,6.9682,9.0,8.8449,-10.152,3.9409
9.9502,-6.8608,7.7778,-5.9113,1.0152,-5.9113,5.1389,-6.8608,-5.0921,1.8574,-0.84967,6.9593,-6.9593,0.06568,7.9602,0.06441,-0.067,7.0,7.8548,-8.1218,0.98522
2.9851,-6.8608,0.91503,-6.8966,-3.0457,-6.8966,0.97222,-6.8608,-20.167999,-4.1128,-12.614,-2.7967,-10.862,-5.8456,0.99502,-5.7327,-6.0972,0.0,1.9142,-8.1218,-2.9557
-0.99502,-6.8608,-4.9673,-6.8966,-4.0609,-6.8966,-1.1111,-6.8608,-14.137,-4.1128,-15.556,-12.553,-8.9106,-10.772,-0.99502,-8.6312,-5.0921,-4.0,-2.0462,-6.0914,-3.9409
-6.9652,-7.8317,-5.9477,-6.8966,-4.0609,-6.8966,-4.2361,-7.8317,-14.137,-7.0978,-13.595,-17.431,-9.8862,-17.667999,-4.9751,-15.395,-6.0972,-7.0,-6.9967,-6.0914,-6.8966
-5.9701,-7.8317,-5.9477,-5.9113,-3.0457,-5.9113,-3.1944,-7.8317,-4.0871,-6.1028,-6.732,-8.6504,-12.813,-16.683001,-3.9801,-14.428,-4.0871,-3.0,-5.0165,-9.1371,-3.9409
1.99,-7.8317,-4.9673,-2.9557,-2.0305,-2.9557,-0.06944,-7.8317,10.988,0.86235,1.1111,5.9837,-8.9106,-6.8309,0.99502,-3.8003,-0.067,5.0,2.9043,-12.183,0.0
9.9502,-6.8608,-1.0458,-0.98522,-2.0305,-0.98522,2.0139,-6.8608,-2.0771,8.8226,10.915,11.837,-3.0569,4.9918,4.9751,5.8615,3.9531,11.0,11.815,-11.168,0.98522
8.9552,-11.715,-5.9477,-7.8818,-7.1066,-7.8818,-5.2778,-11.715,-20.167999,5.8375,8.9542,3.0569,-11.837,11.888,0.0,8.7601,0.93802,8.0,11.815,-14.213,-5.9113
3.9801,-17.540001,-10.85,-14.778,-12.183,-14.778,-12.569,-17.540001,-16.146999,-2.1227,-0.84967,-3.7724,-20.618,12.874,-4.9751,8.7601,-7.1022,4.0,4.8845,-17.259001,-12.808
-0.99502,-19.482,-15.752,-19.704,-14.213,-19.704,-16.736,-19.482,-3.0821,-8.0929,0.13072,-7.6748,-18.667,5.977,-8.9552,1.9968,-8.1072,-3.0,-1.0561,-17.259001,-15.764
-3.9801,-21.424,-15.752,-20.690001,-17.259001,-20.690001,-17.778,-21.424,-10.117,-11.078,-7.7124,-7.6748,-16.715,-3.8752,-11.94,-7.6651,-7.1022,-9.0,-5.0165,-19.289,-16.749001
3.9801,-18.511,-9.8693,-16.749001,-12.183,-16.749001,-10.486,-18.511,-2.0771,-1.1277,-7.7124,-1.8211,-6.9593,-2.89,-2.9851,-4.7665,1.943,-3.0,0.92409,-15.228,-9.8522
10.945,-13.657,-7.9085,-12.808,-4.0609,-12.808,-6.3194,-13.657,8.9782,7.8275,1.1111,6.9593,-2.0813,1.0509,4.9751,1.9968,7.9732,5.0,6.8647,-9.1371,-2.9557
11.94,-9.7735,-8.8889,-12.808,0.0,-12.808,-7.3611,-9.7735,-8.1072,7.8275,12.876,6.9593,5.7236,4.9918,2.9851,6.8277,7.9732,7.0,10.825,-4.0609,-1.9704
